tick,blue,yellow,green
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,2,0,0
9,5,0,0
10,5,0,0
11,5,0,0
12,5,5,0
13,5,5,0
14,5,5,0
15,5,5,0
16,5,5,0
17,5,5,0
18,5,5,0
19,5,6,0
20,5,6,0
21,5,6,0
22,5,6,0
23,5,6,0
24,5,6,0
25,5,6,0
26,5,6,0
27,5,7,0
28,5,7,0
29,5,7,0
30,5,7,0
